"ID","RawName","ActualEvent"
"907","WD - Group A","WD"
"908","MS 70 - Group A","MS"
"909","MS 70 - Group B","MS"
"910","MS 75 - Group A","MS"
"911","MS 75 - Group B","MS"
"912","XD 55 - Group B","XD"
"913","MD 70 - Group B","MD"
"914","MD 60 - Group A","MD"
"915","XD 55 - Group A","XD"
"916","MD 70 - Group A","MD"
"917","MD 60 - Group B","MD"
"918","WS 45 - Group A","WS"
"919","MD 40 - Group A","MD"
"920","WD 40 - Group B","WD"
"921","MD 45 - Group B","MD"
"922","XD 35 - Group B","XD"
"923","MD 35 - Group B","MD"
"924","MD 40 - Group B","MD"
"925","WD 35 - Group A","WD"
"926","XD 35 - Group A","XD"
"927","WD 35 - Group B","WD"
"928","WS 45 - Group B","WS"
"929","MD 35 - Group A","MD"
"930","MD 45 - Group A","MD"
"931","WD 40 - Group A","WD"
"932","BS_U12","MS"
"933","GS_U12","WS"
"934","BS_U16","MS"
"935","GS_U16","WS"
"936","BD_U12","MD"
"937","GD_U16","WD"
"938","GD_U12","WD"
"939","BS_U14","MS"
"940","GS_U14","WS"
"941","BS_U19","MS"
"942","GS_U19","WS"
"943","GD_U19","WD"
"944","BD_U19","MD"
"945","MS - Group F","MS"
"946","MS - Group G","MS"
"947","MS - Group H","MS"
"948","WS - Group C","WS"
"949","XD - Group C","XD"
"950","XD - Group D","XD"
"951","XD - Group E","XD"
"952","MD - Group D","MD"
"953","MD - Group E","MD"
"954","MD - Group F","MD"
"955","WD - Group C","WD"
"956","MX - Group B","XD"
"957","MX - Group A","XD"
"958","WS Cons","WS"
"959","WD Cons","WD"
"960","MX Cons","XD"
"961","MD Cons","MD"
"962","Red Shell U19 Boys Singles","MS"
"963","Red Shell U19 Girls Singles","WS"
"964","Blue Shell Open Womens Singles","MS"
"965","Red Shell U19 Mixed Doubles","XD"
"966","Blue Shell Open Mens Singles","MS"
"967","Red Shell Open Mens Singles","MS"
"968","Red Shell Open Mixed Doubles","XD"
"969","Green Shell Open Mixed Doubles","XD"
"970","Green Shell Open Mens Singles","MS"
"971","Green Shell Open Womens Singles","MS"
"972","Blue Shell Open Mixed Doubles","XD"
"973","Red Shell U19 Boys Doubles","MD"
"974","Red Shell U19 Girls Doubles","WD"
"975","Blue Shell Open Mens Doubles","MD"
"976","Red Shell Open Mens Doubles","MD"
"977","Red Shell Open Womens Doubles","MD"
"978","Green Shell Open Mens Doubles","MD"
"979","Blue Shell Open Womens Doubles","MD"
"980","Green Shell Open Womens Doubles","MD"
"981","U13 BS - Group C","MS"
"982","U13 BS - Group D","MS"
"983","U17 GS - Group A","WS"
"984","U17 GS - Group B","WS"
"985","U17 BS - Group G","MS"
"986","U17 BS - Group H","MS"
"987","U17 BS - Group E","MS"
"988","U17 BS - Group F","MS"
"989","U13 GS - Group A","WS"
"990","U13 GS - Group B","WS"
"991","U13 GS - Group C","WS"
"992","U13 GS - Group D","WS"
"993","U19 BS - Group C","MS"
"994","U19 BS - Group D","MS"
"995","U19 BS - Group A","MS"
"996","U19 BS - Group B","MS"
"997","U11 BS - Group C","MS"
"998","U11 BS - Group D","MS"
"999","U19 GS - Group A","WS"
"1000","U19 GS - Group B","WS"
"1001","U13 BD - Group A","MD"
"1002","U13 BD - Group B","MD"
"1003","U13 GD - Group A","WD"
"1004","U13 GD - Group B","WD"
"1005","U17 BD - Group A","MD"
"1006","U17 BD - Group B","MD"
"1007","U17 BD - Group C","MD"
"1008","U17 BD - Group D","MD"
"1009","U19 BD - Group A","MD"
"1010","U19 BD - Group B","MD"
"1011","U17 MX - Group A","XD"
"1012","U17 MX - Group B","XD"
"1013","U17 MX - Group C","XD"
"1014","U13 MX - Group A","XD"
"1015","U13 MX - Group B","XD"
"1016","U13 MX - Group C","XD"
"1017","U13 MX - Group D","XD"
"1018","U17 MX - Group D","XD"
"1019","U19 MX - Group D","XD"
"1020","U19 MX - Group A","XD"
"1021","U19 MX - Group B","XD"
"1022","U19 MX - Group C","XD"
"1023","U17 BS - U17 BS 1st-8th","MS"
"1024","U11 BS - U11 BS 1st-8th","MS"
"1025","U15 MX - U15 MX 1st-8th","XD"
"1026","U17 MX - U17 MX 1st-8th","XD"
"1027","U19 MX - U19 MX 1st-8th","XD"
"1028","U11 GS - U11 GS 1st-4th","WS"
"1029","U11 GS - U11 GS 5th-8th","WS"
"1030","U11 BD - U11 BD 1st-4th","MD"
"1031","U11 BD - U11 BD 5th-8th","MD"
"1032","U13 MX - U13 MX 1st-8th","XD"
"1033","U15 BS - U15 BS 1st-8th","MS"
"1034","U17 GS - U17 GS 1st-4th","WS"
"1035","U17 GS - U17 GS 5th-8th","WS"
"1036","U13 BS - U13 BS 1st-8th","MS"
"1037","U13 GS - U13 GS 1st-8th","WS"
"1038","U15 GS - U15 GS 1st-8th","WS"
"1039","U19 BS - U19 BS 1st-8th","MS"
"1040","U15 GD - U15 GD 1st-4th","WD"
"1041","U15 GD - U15 GD 5th-8th","WD"
"1042","U17 BD - U17 BD 1st-8th","MD"
"1043","U19 GD - U19 GD 1st-4th","WD"
"1044","U19 GD - U19 GD 5th-8th","WD"
"1045","U19 BD - U19 BD 1st-4th","MD"
"1046","U19 BD - U19 BD 5th-8th","MD"
"1047","U11 MX - U11 MX 5th-8th","XD"
"1048","U11 MX - U11 MX 1st-4th","XD"
"1049","U19 GS - U19 GS 1st-4th","WS"
"1050","U19 GS - U19 GS 5th-8th","WS"
"1051","U13 BD - U13 BD 1st-4th","MD"
"1052","U13 BD - U13 BD 5th-8th","MD"
"1053","U13 GD - U13 GD 1st-4th","WD"
"1054","U13 GD - U13 GD 5th-8th","WD"
"1055","U15 BD - U15 BD 1st-4th","MD"
"1056","U15 BD - U15 BD 5th-8th","MD"
"1057","U16 MS","MS"
"1058","U16 MD","MD"
"1059","XD - XD-Quali","XD"
"1060","MS - MS-Quali","MS"
"1061","WS - WS-Quali","WS"
"1062","BS U19 - Qualification","MS"
"1063","XD A","XD"
"1064","MD C","MD"
"1065","MS A","MS"
"1066","MS 50 - MS 60","MS"
"1067","MD A","MD"
"1068","WS A","WS"
"1069","MS B","MS"
"1070","WD B","WD"
"1071","MS D","MS"
"1072","MD B","MD"
"1073","MS C","MS"
"1074","XD C","XD"
"1075","WS B","WS"
"1076","WS D","WS"
"1077","MD D","MD"
"1078","XD D","XD"
"1079","XD B","XD"
"1080","WD A","WD"
"1081","WD D","WD"
"1082","C MS","MS"
"1083","C WS","WS"
"1084","A MS","MS"
"1085","A WS","WS"
"1086","C MD","MD"
"1087","C WD","WD"
"1088","A MD","MD"
"1089","A WD","WD"
"1090","A XD","XD"
"1091","C XD","XD"
"1092","J U18 Doubles","D"
"1093","S MS","MS"
"1094","S MD","MD"
"1095","J U15 Single","S"
"1096","J U18 Single","S"
"1097","J U12 Single","S"
"1098","J U9 Single","S"
"1099","J U15 Doubles","D"
"1100","WD 23","WD"
"1101","XD U16","XD"
"1102","XD U14","XD"
"1103","XD 23","XD"
"1104","MS 23","MS"
"1105","BS U12","MS"
"1106","BD U12","MD"
"1107","WS 23","WS"
"1108","MD 23","MD"
"1109","B Women's Singles","MS"
"1110","Senior Women's Doubles","MD"
"1111","Senior Men's Doubles","MD"
"1112","WS - Group D","WS"
"1113","WS - Group E","WS"
"1114","WS - Group F","WS"
"1115","WS - Group G","WS"
"1116","MD - Group G","MD"
"1117","WD - Group D","WD"
"1118","WD - Group E","WD"
"1119","WD - Group F","WD"
"1120","XD - Group F","XD"
"1121","XD - Group G","XD"
"1122","Junior Boy's Singles - Group F","MS"
"1123","Junior Girl's Singles - Group A","WS"
"1124","Junior Girl's Singles - Group B","WS"
"1125","Junior Boy's Doubles - Group E","MD"
"1126","Junior Boy's Doubles - Group F","MD"
"1127","Junior Girl's Singles - Group C","WS"
"1128","Junior Girl's Singles - Group E","WS"
"1129","Junior Girl's Singles - Group F","WS"
"1130","Junior Girl's Doubles - Group E","WD"
"1131","Junior Girl's Doubles - Group F","WD"
"1132","Junior Girl's Singles - Group D","WS"
"1133","Junior Mixed Doubles - Group E","XD"
"1134","Senior Girl's Doubles - Group E","WD"
"1135","Senior Mixed Doubles - Group E","XD"
"1136","Senior Mixed Doubles - Group F","XD"
"1137","Senior Boy's Singles - Group F","MS"
"1138","Senior Boy's Singles - Group G","MS"
"1139","Senior Girl's Singles - Group D","WS"
"1140","MX 30","XD"
"1141","MD 30","MD"
"1142","WD 30","WD"
"1143","Singles - Singles ABC","S"
"1144","Doubles - Group A","D"
"1145","Doubles - Group B","D"
"1146","Doubles - Group C","D"
"1147","Doubles - Group D","D"
"1148","Doubles - Consolation","D"
"1149","Doubles - Main","D"
"1150","XD - Consolation","XD"
"1151","""A"" Funky Double Challenge - Group A","D"
"1152","""A"" Funky Double Challenge - Group B","D"
"1153","""A"" Funky Double Challenge - Group C","D"
"1154","""A"" Funky Double Challenge - Group D","D"
"1155","""D"" Funky Double Challenge - Group A","D"
"1156","""D"" Funky Double Challenge - Group B","D"
"1157","""D"" Funky Double Challenge - Group C","D"
"1158","""A"" Funky Double Challenge - Funky Double Challenge","D"
"1159","""D"" Funky Double Challenge - Gold Championship round 1st, 2nd, 3rd","D"
"1160","""D"" Funky Double Challenge - Silver Round 4th, 5th, 6th","D"
"1161","""D"" Funky Double Challenge - Consolation","D"
"1162","MS-Senior","MS"
"1163","XD-Senior","XD"
"1164","MD-Senior","MD"
"1165","Mens Doubles B","MD"
"1166","Mens Doubles D","MD"
"1167","Mens Doubles A","MD"
"1168","Womens Doubles D","MD"
"1169","Mixed Doubles Novice","XD"
"1170","Mixed Doubles D","XD"
"1171","Mixed Doubles C","XD"
"1172","Mens Doubles Novice","MD"
"1173","Womens Doubles B","MD"
"1174","Mens Doubles C","MD"
"1175","Womens Doubles C","MD"
"1176","Women Doubles Novice","MD"
"1177","Funky Doubles","D"
"1178","Mixed Doubles B","XD"
"1179","XD U17","XD"
"1180","XD U25","XD"
"1181","D U9 - BD U9","MD"
"1182","BS U25","MS"
"1183","GS U25","WS"
"1184","S U9 - BS U9","MS"
"1185","BD U25","MD"
"1186","BD U17","MD"
"1187","GD U17","WD"
"1188","GD U25","WD"
"1189","GS U15 - Group B","WS"
"1190","BD U17 - Group A","MD"
"1191","BD U17 - Group B","MD"
"1192","BD U15 - Group A","MD"
"1193","MS19","MS"
"1194","MS40+","MS"
"1195","XD19","XD"
"1196","MD45+","MD"
"1197","MD40+","MD"
"1198","XD50+","XD"
"1199","MD19","MD"
"1200","MD50+","MD"
"1201","XD40+","XD"
"1202","WS19","WS"
"1203","XD45+","XD"
"1204","WD40+","WD"
"1205","MS-C - MS-C (RR)","MS"
"1206","WS-C","WS"
"1207","WS-A/B - WS-A/B (RR)","WS"
"1208","MD-C","MD"
"1209","WD-C - WD-C (RR)","WD"
"1210","WD-A/B","WD"
"1211","MS-Senior - MS-Senior (RR)","MS"
"1212","MD-Senior - MD-Senior (RR)","MD"
"1213","XD-Senior - XD-Senior (RR)","XD"
"1214","XD-C","XD"
"1215","MDD - Group B","MD"
"1216","MDC - Group A","MD"
"1217","MSC - Group B","MS"
"1218","MSC - Group A","MS"
"1219","MDD - Group A","MD"
"1220","Funky Doubles - Group B","D"
"1221","Funky Doubles - Group A","D"
"1222","MDC - Group B","MD"
"1223","U09-BS","MS"
"1224","U09-GS - Group A","WS"
"1225","U09-GS - Group B","WS"
"1226","U17/19-GS","WS"
"1227","U09-BD","MD"
"1228","U09-MX","XD"
"1229","U09-GS","WS"
"1230","U9/U11-GD - U9/11-GD","WD"
"1231","U17/19-GD","WD"
"1232","C Singles","S"
"1233","D Singles","S"
"1234","B Singles","S"
"1235","A Singles","S"
"1236","C Doubles","D"
"1237","B Doubles","D"
"1238","A Doubles","D"
"1239","C/DMD","MD"
"1240","B/CMD","MD"
"1241","EXD","XD"
"1242","B/CXD","XD"
"1243","C/DXD","XD"
"1244","EMD","MD"
"1245","XD 50 - Group C","XD"
"1246","XD 50 - Group D","XD"
"1247","XD 50 - Group A","XD"
"1248","XD 50 - Group B","XD"
"1249","MD 55 - Group C","MD"
"1250","WS 55 - Group D","WS"
"1251","MS 60 - Group A","MS"
"1252","MS 60 - Group D","MS"
"1253","MS 55 - Group A","MS"
"1254","WS 55 - Group A","WS"
"1255","MS 60 - Group C","MS"
"1256","WS 60 - Group A","WS"
"1257","WS 60 - Group B","WS"
"1258","WS 55 - Group B","WS"
"1259","MS 50 - Group D","MS"
"1260","WS 60 - Group D","WS"
"1261","WS 55 - Group C","WS"
"1262","WS 60 - Group C","WS"
"1263","WD 60 - Group A","WD"
"1264","WD 60 - Group B","WD"
"1265","WS 50 - Group A","WS"
"1266","MS 60 - Group B","MS"
"1267","MS 55 - Group B","MS"
"1268","MS 55 - Group C","MS"
"1269","MD 50 - Group C","MD"
"1270","WD 60 - Group C","WD"
"1271","XD 60 - Group C","XD"
"1272","XD 55 - Group C","XD"
"1273","WS 50 - Group B","WS"
"1274","WD 55 - Group A","WD"
"1275","XD 60 - Group B","XD"
"1276","WD 60 - Group D","WD"
"1277","MS 50 - Group C","MS"
"1278","MS 55 - Group D","MS"
"1279","WD 50 - Group A","WD"
"1280","MD 60 - Group C","MD"
"1281","XD 60 - Group D","XD"
"1282","MD 60 - Group D","MD"
"1283","XD 60 - Group A","XD"
"1284","XD 55 - Group D","XD"
"1285","WD 50 - Group B","WD"
"1286","MD 50 - Group D","MD"
"1287","WD 55 - Group B","WD"
"1288","md65 - Group B","MD"
"1289","md75 - Group C","MD"
"1290","ms65 - Group A","MS"
"1291","ms70 - Group A","MS"
"1292","ms70 - Group B","MS"
"1293","ms70 - Group C","MS"
"1294","ms70 - Group D","MS"
"1295","ms70 - Group E","MS"
"1296","ms70 - Group F","MS"
"1297","ms70 - Group G","MS"
"1298","md75 - Group B","MD"
"1299","ws65 - Group A","WS"
"1300","ws65 - Group B","WS"
"1301","ws65 - Group C","WS"
"1302","ws65 - Group D","WS"
"1303","ws70 - Group A","WS"
"1304","ws70 - Group D","WS"
"1305","ws70 - Group B","WS"
"1306","ws70 - Group C","WS"
"1307","ws75","WS"
"1308","ws80","WS"
"1309","ws85","WS"
"1310","ms65 - Group B","MS"
"1311","ms85","MS"
"1312","ms90","MS"
"1313","ms65 - Group C","MS"
"1314","ms65 - Group D","MS"
"1315","md65 - Group C","MD"
"1316","md80","MD"
"1317","ms80 - Group C","MS"
"1318","md65 - Group A","MD"
"1319","md70 - Group B","MD"
"1320","md70 - Group D","MD"
"1321","wd70 - Group A","WD"
"1322","xd65 - Group A","XD"
"1323","wd65 - Group A","WD"
"1324","wd65 - Group B","WD"
"1325","wd65 - Group C","WD"
"1326","wd65 - Group D","WD"
"1327","ms80 - Group B","MS"
"1328","ms80 - Group D","MS"
"1329","xd65 - Group D","XD"
"1330","xd70 - Group A","XD"
"1331","ms75 - Group C","MS"
"1332","md70 - Group A","MD"
"1333","ms75 - Group B","MS"
"1334","ms75 - Group D","MS"
"1335","xd70 - Group D","XD"
"1336","wd75","WD"
"1337","md70 - Group C","MD"
"1338","xd65 - Group B","XD"
"1339","xd70 - Group B","XD"
"1340","ms75 - Group A","MS"
"1341","xd65 - Group C","XD"
"1342","xd70 - Group C","XD"
"1343","xd75","XD"
"1344","md75 - Group A","MD"
"1345","xd80","XD"
"1346","ms80 - Group A","MS"
"1347","wd70 - Group B","WD"
"1348","ms65 - ms65 w/cons playoff","MS"
"1349","wd65 - wd65 w/cons playoff","WD"
"1350","ms75 - ms75 w/cons playoff","MS"
"1351","md65 - md65 w/cons playoff","MD"
"1352","ws65 - ws65 w/cons playoff","WS"
"1353","ms70 - ms70 w/cons playoff","MS"
"1354","md70 - md70 w/cons playoff","MD"
"1355","md75","MD"
"1356","xd65 - xd65 w/cons playoff","XD"
"1357","wd70","WD"
"1358","xd70 - xd70 with cons","XD"
"1359","ms80 - ms80 w/cons playoff","MS"
"1360","ws70 - ws70 w/cons playoff","WS"
"1361","GD U13","WD"
"1362","BS U9","MS"
"1363","GS U9","WS"
"1364","GD U11 - Group B","WD"
"1365","GD U11 - Group A","WD"
"1366","XD U11","XD"
"1367","BD U9","MD"
"1368","GD U9","WD"
"1369","XD U9","XD"
"1370","GD U11 - GD U11 (1st-4th)","WD"
"1371","GD U11 - GD U11 (5th-6th)","WD"
"1372","JS 6-14 - JS-11","S"
"1373","SXD","XD"
"1374","JD","D"
"1375","B-CMD","MD"
"1376","EMD - Group A","MD"
"1377","EMD - Group B","MD"
"1378","C-DXD - Group B","XD"
"1379","B-CXD","XD"
"1380","C-DXD - Group A","XD"
"1381","C-DMD","MD"
"1382","BWD - Group A","WD"
"1383","C-DXD","XD"
"1384","BWD - Group B","WD"
"1385","U17BD - Group A","MD"
"1386","U17BD - Group B","MD"
"1387","U15GD - Group A","WD"
"1388","U15GD - Group B","WD"
"1389","U17GD - Group A","WD"
"1390","U17GD - Group B","WD"
"1391","MD 80-100 - MD 80","MD"
"1392","XD - A","XD"
"1393","XD - C","XD"
"1394","XD - B","XD"
"1395","XD - D","XD"
"1396","MS - A","MS"
"1397","MD - A","MD"
"1398","MD - C","MD"
"1399","WD - A","WD"
"1400","MD - B","MD"
"1401","WD - C","WD"
"1402","MD - D","MD"
"1403","WD - B","WD"
"1404","WD - D","WD"
"1405","Competitive Jr BS","MS"
"1406","GS","WS"
"1407","Masters MS","MS"
"1408","Junior Singles","S"
"1409","Senior MS - Group A","MS"
"1410","Senior MS - Group B","MS"
"1411","Senior WS","WS"
"1412","BWS - B/CWS","WS"
"1413","Senior MX","XD"
"1414","AMX","XD"
"1415","Competitive Jr MX","XD"
"1416","Senior MS","MS"
"1417","Competitive Jr BD","MD"
"1418","Senior MD","MD"
"1419","Senior WD","WD"
"1420","B/CWD - BWD","WD"
"1421","OPEN MS","MS"
"1422","OPEN MXD","XD"
"1423","OPEN WS","WS"
"1424","SENIOR MD","MD"
"1425","GRAND MASTER MD","MD"
"1426","OPEN MD","MD"
"1427","OPEN WD","WD"
"1428","GRAND MASTER MS","MS"
"1429","19 & U - WS","WS"
"1430","19 & U - MS","MS"
"1431","XD Medal presentation following match","XD"
"1432","MS Medal presentation following match","MS"
"1433","WS Medal presentation following match","WS"
"1434","WD Medal presentation following match","WD"
"1435","MD Medal presentation following match","MD"
"1436","Open WS","WS"
"1437","50+ MS","MS"
"1438","Open MS","MS"
"1439","40+ MS","MS"
"1440","Under19 BS","MS"
"1441","Open XD","XD"
"1442","40+ XD","XD"
"1443","Under 19 XD","XD"
"1444","Open WD","WD"
"1445","Under 19 BD","MD"
"1446","50+ MD","MD"
"1447","40+ MD","MD"
"1448","60+ MD","MD"
"1449","40+ WD","WD"
"1450","Open MD","MD"
"1451","Under 19 GD","WD"
"1452","01 MS-B","MS"
"1453","02 MS-C","MS"
"1454","03 MS-A","MS"
"1455","04 WS-A/B","WS"
"1456","05 MD-C","MD"
"1457","07 WS-Senior (RR)","WS"
"1458","08 MS-Senior","MS"
"1459","06 MD-A","MD"
"1460","09 MD-B","MD"
"1461","10 WD-A/B","WD"
"1462","11 WD-C (RR)","WD"
"1463","12 XD-Senior","XD"
"1464","14 XD-B","XD"
"1465","15 XD-A","XD"
"1466","13 XD-C (RR)","XD"
"1467","U19 Mixed Doubles","XD"
"1468","U19 Boys Singles","MS"
"1469","E+ XD","XD"
"1470","E- XD","XD"
"1471","Senior MD 90+","MD"
"1472","Super CXD","XD"
"1473","Senior MD 100+","MD"
"1474","Senior MD 80+","MD"
"1475","EMS","MS"
"1476","Super CMD","MD"
"1477","E+ MD","MD"
"1478","EWS - Group A","WS"
"1479","EWD","WD"
"1480","BXD - Group B","XD"
"1481","BXD - Group A","XD"
"1482","EWS - Group B","WS"
"1483","E- MD","MD"
"1484","AXD (Main Draws)","XD"
"1485","EWS","WS"
"1486","U11-GD - Group A","WD"
"1487","U13-GD - Group A","WD"
"1488","U11-GD - Group B","WD"
"1489","U13-GD - Group B","WD"
"1490","U9-MX - Group B","XD"
"1491","U15-BD - Group B","MD"
"1492","U9-MX - Group A","XD"
"1493","U15-BD - Group A","MD"
"1494","50xd","XD"
"1495","18ms","MS"
"1496","40ms","MS"
"1497","40xd","XD"
"1498","50md","MD"
"1499","40md","MD"
"1500","18md","MD"
"1501","40ws","WS"
"1502","40wd","WD"
"1503","50ms","MS"
"1504","WS Senior - Group A","WS"
"1505","WS Senior - Group B","WS"
"1506","WS Senior - Group C","WS"
"1507","MS Open - Group A","MS"
"1508","MS Master - Group A","MS"
"1509","MS Master - Group B","MS"
"1510","MS Master - Group E","MS"
"1511","MS Master - Group C","MS"
"1512","MS Master - Group D","MS"
"1513","MS Grand Master - Group A","MS"
"1514","MS Grand Master - Group C","MS"
"1515","MS Grand Master - Group D","MS"
"1516","MS Open - Group B","MS"
"1517","MS Senior - Group A","MS"
"1518","MS Senior - Group B","MS"
"1519","WS Master - Group A","WS"
"1520","WS Master - Group B","WS"
"1521","MS Open - Group C","MS"
"1522","MS Senior - Group C","MS"
"1523","MS Senior - Group D","MS"
"1524","MD Open - Group B","MD"
"1525","MD Open - Group C","MD"
"1526","MS Open - Group D","MS"
"1527","MS Grand Master - Group B","MS"
"1528","MD Open - Group A","MD"
"1529","MS Master","MS"
"1530","MS Grand Master","MS"
"1531","MD Senior - Group A","MD"
"1532","XD Open - Group B","XD"
"1533","MD Grand Master - Group A","MD"
"1534","MD Senior - Group B","MD"
"1535","WS Open","WS"
"1536","MD Grand Master - Group B","MD"
"1537","XD Open - Group A","XD"
"1538","WS Master","WS"
"1539","MS Open","MS"
"1540","MD Master - Group B","MD"
"1541","MD Grand Master","MD"
"1542","MD Open","MD"
"1543","MD Master - Group A","MD"
"1544","XD Master","XD"
"1545","XD Open","XD"
"1546","MD Master","MD"
"1547","WD Open","WD"
"1548","BS U19 - BS U9","MS"
"1549","GS U19 - GS U9","WS"
"1550","XD U19 - XD U9","XD"
"1551","BD U19 - BD U9","MD"
"1552","GD U19 - GD U9","WD"
"1553","XD U17 - Group A","XD"
"1554","XD U17 - Group B","XD"
"1555","SMS - Group A","MS"
"1556","SMS - Group B","MS"
"1557","U14BS","MS"
"1558","SMS Cons","MS"
"1559","U19 Girls Doubles","WD"
"1560","U19 Boys Doubles","MD"
"1561","XDA - Group A","XD"
"1562","XDA - Group B","XD"
"1563","MDB - Group A","MD"
"1564","MDB - Group B","MD"
"1565","MDB - Group C","MD"
"1566","MDB - Group D","MD"
"1567","XDB - Group B","XD"
"1568","MD - Мъже Двойки Елит -Група Б","MD"
"1569","MD - Мъже Двойки група А Елит","MD"
"1570","XDB - Group A","XD"
"1571","WDB - WDB любители","WD"
"1572","XDC - XDC Майстори","XD"
"1573","MD - MD елит","MD"
"1574","WD - WD елит","WD"
"1575","MDC - MDC Майстори","MD"
"1576","MDB - MDB любители","MD"
"1577","XDA - XDA елит","XD"
"1578","XDE","XD"
"1579","XDD- - Group A","XD"
"1580","XDD- - Group B","XD"
"1581","WDE","WD"
"1582","WDD-","WD"
"1583","MDD- - Group A","MD"
"1584","MDD- - Group B","MD"
"1585","MDE","MD"
"1586","XDC-","XD"
"1587","WDC - Group A","WD"
"1588","MDC- - Group A","MD"
"1589","MDC- - Group B","MD"
"1590","MDC - Group C","MD"
"1591","MDC - Group D","MD"
"1592","WDC - Group B","WD"
"1593","XDD- - MXD-","XD"
"1594","MDD-","MD"
"1595","MDC-","MD"
"1596","WS - WS A Flight","WS"
"1597","WS - WS B Flight","WS"
"1598","WS - WS C Flight","WS"
"1599","MS - MS A Flight","MS"
"1600","MS - MS B Flight","MS"
"1601","MS - MS C Flight","MS"
"1602","XD - XD A Flight","XD"
"1603","XD - XD B Flight","XD"
"1604","MD - MD A Flight","MD"
"1605","MD - MD B Flight","MD"
"1606","MD - MD C Flight","MD"
"1607","WD - WD A Flight","WD"
"1608","WD - WD B Flight","WD"
"1609","WD - WD C Flight","WD"
"1610","MD-S","MD"
"1611","MD140","MD"
"1612","MS50","MS"
"1613","MS55","MS"
"1614","MS60","MS"
"1615","MD110","MD"
"1616","XD100","XD"
"1617","MD100","MD"
"1618","MS65","MS"
"1619","MS70","MS"
"1620","XD110","XD"
"1621","XD120","XD"
"1622","MD120 - Group B","MD"
"1623","MS40","MS"
